,first_city,second_city,length,speed_limit,name_of_highway,Junction
8289,"Jct_I-93_&_I-293_S,_New_Hampshire","Manchester,_New_Hampshire",3,55,I-293,1
8290,"Jct_I-93_&_I-495,_Massachusetts","Jct_I-93_&_I-95_N,_Massachusetts",13,65,I-93,1
8291,"Jct_I-93_&_I-495,_Massachusetts","Lowell,_Massachusetts",7,65,I-495,1
8292,"Jct_I-93_&_I-495,_Massachusetts","Methuen,_Massachusetts",5,65,I-93,1
8293,"Jct_I-93_&_I-495,_Massachusetts","North_Andover,_Massachusetts",3,55,I-495,1
8294,"Jct_I-93_&_I-95_N,_Massachusetts","South_Lynnfield,_Massachusetts",8,55,I-95,1
8295,"Jct_I-93_&_I-95_S,_Massachusetts","Jct_I-93_&_MA_24,_Massachusetts",4,55,I-93,1
8296,"Jct_I-93_&_I-95_S,_Massachusetts","Wellesley_Hills,_Massachusetts",11,55,I-95,1
8297,"Jct_I-93_&_NH_101,_New_Hampshire","Jct_I-93_&_US_3,_New_Hampshire",3,55,I-93,1
8298,"Jct_I-93_&_NH_101,_New_Hampshire","Raymond,_New_Hampshire",14,65,NH_101,1
8299,"Jct_I-93_&_NH_97,_New_Hampshire","Methuen,_Massachusetts",4,65,I-93,1
8300,"Jct_I-93_&_NH_97,_New_Hampshire","Windham,_New_Hampshire",3,65,I-93,1
8301,"Jct_I-93_&_US_3,_New_Hampshire","Suncook,_New_Hampshire",8,45,US_3,1
8302,"Jct_I-94_&_I-194,_Michigan","Jct_I-94_&_I-94_Business_W,_Michigan",6,55,I-94,1
8303,"Jct_I-94_&_I-494_W,_Minnesota","Osseo,_Minnesota",3,55,I-94,1
8304,"Jct_I-94_&_I-494_W,_Minnesota","Plymouth,_Minnesota",6,55,I-494,1
8305,"Jct_I-94_&_I-494_W,_Minnesota","Rogers,_Minnesota",9,65,I-94,1
8306,"Jct_I-94_&_I-894,_Wisconsin","Jct_I-94_&_US_18,_Wisconsin",7,55,I-94,1
8307,"Jct_I-94_&_I-894,_Wisconsin","Milwaukee,_Wisconsin",5,40,I-94,1
8308,"Jct_I-94_&_I-96,_Michigan","Jct_I-94_&_M-10,_Michigan",1,40,I-94,1
8309,"Jct_I-94_&_I-96,_Michigan","Jct_I-94_&_Michigan_Ave/US_12,_Michigan",4,40,I-94,1
8310,"Jct_I-94_&_I-96,_Michigan","Jct_I-96_&_Davison_Road,_Michigan",4,40,I-96,1
8311,"Jct_I-94_&_M-10,_Michigan","Jct_M-10_&_Davison_Expwy,_Michigan",3,40,M-10,1
8312,"Jct_I-94_&_M-14,_Michigan","Jct_I-94_&_US_23,_Michigan",8,55,I-94,1
8313,"Jct_I-94_&_M-14,_Michigan","Jct_M-14_&_Business_US_23,_Michigan",2,55,M-14,1
8314,"Jct_I-94_&_M-51,_Michigan","Milburg,_Michigan",22,65,I-94,1
8315,"Jct_I-94_&_M-51,_Michigan","Paw_Paw,_Michigan",4,65,I-94,1
8316,"Jct_I-94_&_M-53,_Michigan","Warren,_Michigan",4,25,M-53,1
8317,"Jct_I-94_&_M-60,_Michigan","Jct_I-94_&_US_127_W,_Michigan",3,55,I-94,1
8318,"Jct_I-94_&_M-60,_Michigan","Jct_M-60_&_Old_M-60,_Michigan",3,55,M-60,1
8319,"Jct_I-94_&_MN_114,_Minnesota","Jct_I-94_&_US_59_S,_Minnesota",36,65,I-94,1
8320,"Jct_I-94_&_MN_114,_Minnesota","Lowry,_Minnesota",13,45,MN_114,1
8321,"Jct_I-94_&_MN_23,_Minnesota","Luxemburg,_Minnesota",3,65,I-94,1
8322,"Jct_I-94_&_MN_23,_Minnesota","Paynesville,_Minnesota",28,45,MN_23,1
8323,"Jct_I-94_&_MN_23,_Minnesota","St._Cloud,_Minnesota",5,40,MN_23,1
8324,"Jct_I-94_&_MN_23,_Minnesota","St._Joseph,_Minnesota",6,65,I-94,1
8325,"Jct_I-94_&_US_12_E,_Michigan","Romulus,_Michigan",9,65,I-94,1
8326,"Jct_I-94_&_US_12_E,_Michigan","Wayne,_Michigan",9,40,US_12,1
8327,"Jct_I-94_&_US_12_E,_Michigan","Ypsilanti,_Michigan",2,55,I-94,1
8328,"Jct_I-94_&_US_12_W,_Michigan","Jct_I-94_&_US_23,_Michigan",2,55,I-94,1
8329,"Jct_I-94_&_US_12_W,_Michigan","Jct_US_12_&_US_23,_Michigan",2,40,US_12,1
8330,"Jct_I-94_&_US_12_W,_Michigan","Ypsilanti,_Michigan",2,55,I-94,1
8331,"Jct_I-94_&_US_127_E,_Michigan","Jct_I-94_&_US_127_W,_Michigan",3,55,I-94,1
8332,"Jct_I-94_&_US_127_E,_Michigan","Vandercook_Lake,_Michigan",4,55,US_127,1
8333,"Jct_I-94_&_US_127_W,_Michigan","Jct_M-50_&_M-99_S,_Michigan",16,45,M-50,1
8334,"Jct_I-94_&_US_18,_Wisconsin","Jct_I-94_&_WI_164,_Wisconsin",2,55,I-94,1
8335,"Jct_I-94_&_US_18,_Wisconsin","Waukesha,_Wisconsin",4,30,US_18,1
8336,"Jct_I-94_&_US_23,_Michigan","Jct_US_12_&_US_23,_Michigan",1,55,US_23,1
8337,"Jct_I-94_&_US_23,_Michigan","Jct_US_23_&_M-17,_Michigan",2,55,US_23,1
8338,"Jct_I-94_&_US_35,_Indiana","Jct_I-94_&_US_421,_Indiana",5,55,I-94,1
8339,"Jct_I-94_&_US_35,_Indiana","Kingsbury,_Indiana",16,45,US_35,1
8340,"Jct_I-94_&_US_35,_Indiana","Michigan_City,_Indiana",5,30,US_35,1
8341,"Jct_I-94_&_US_35,_Indiana","New_Buffalo,_Michigan",7,65,I-94,1
8342,"Jct_I-94_&_US_35,_Indiana","Springville,_Indiana",4,52,IN_2,1
8343,"Jct_I-94_&_US_421,_Indiana","Lake_Station,_Indiana",18,55,I-94,1
8344,"Jct_I-94_&_US_421,_Indiana","Michigan_City,_Indiana",5,30,US_421,1
8345,"Jct_I-94_&_US_421,_Indiana","Otis,_Indiana",4,45,US_421,1
8346,"Jct_I-94_&_US_53,_Wisconsin","Jct_I-94_&_WI_93,_Wisconsin",2,55,I-94,1
8347,"Jct_I-94_&_US_53,_Wisconsin","Osseo,_Wisconsin",18,65,I-94,1
8348,"Jct_I-94_&_US_75,_Minnesota","Moorhead,_Minnesota",2,40,US_75,1
8349,"Jct_I-94_&_WI_16,_Wisconsin","Jct_I-94_&_WI_164,_Wisconsin",2,55,I-94,1
8350,"Jct_I-94_&_WI_16,_Wisconsin","Jct_I-94_&_WI_67,_Wisconsin",12,65,I-94,1
8351,"Jct_I-94_&_WI_16,_Wisconsin","Pewaukee,_Wisconsin",2,55,WI_16,1
8352,"Jct_I-94_&_WI_164,_Wisconsin","Jct_WI_164_&_WI_190,_Wisconsin",2,40,WI_164,1
8353,"Jct_I-94_&_WI_164,_Wisconsin","Waukesha,_Wisconsin",3,40,WI_164,1
8354,"Jct_I-94_&_WI_20,_Wisconsin","Oak_Creek,_Wisconsin",10,65,I-94,1
8355,"Jct_I-94_&_WI_20,_Wisconsin","Pleasant_Prairie,_Wisconsin",11,65,I-94,1
8356,"Jct_I-94_&_WI_20,_Wisconsin","Racine,_Wisconsin",9,52,WI_20,1
8357,"Jct_I-94_&_WI_20,_Wisconsin","Waterford,_Wisconsin",14,45,WI_20,1
8358,"Jct_I-94_&_WI_21,_Wisconsin","Sparta,_Wisconsin",18,45,WI_21,1
8359,"Jct_I-94_&_WI_21,_Wisconsin","Wyeville,_Wisconsin",5,45,WI_21,1
8360,"Jct_I-94_&_WI_25,_Wisconsin","Menomonie,_Wisconsin",3,45,WI_25,1
8361,"Jct_I-94_&_WI_25,_Wisconsin","Wheeler,_Wisconsin",10,45,WI_25,1
8362,"Jct_I-94_&_WI_37,_Wisconsin","Jct_I-94_&_WI_93,_Wisconsin",4,55,I-94,1
8363,"Jct_I-94_&_WI_37,_Wisconsin","Mondovi,_Wisconsin",21,45,WI_37,1
8364,"Jct_I-94_&_WI_67,_Wisconsin","Johnson_Creek,_Wisconsin",15,65,I-94,1
8365,"Jct_I-94_&_WI_67,_Wisconsin","Oconomowoc,_Wisconsin",4,52,WI_67,1
8366,"Jct_I-95_&_CT_2,_Connecticut","New_London,_Connecticut",15,65,I-95,1
8367,"Jct_I-95_&_CT_2,_Connecticut","Norwich,_Connecticut",21,45,CT_2,1
8368,"Jct_I-95_&_CT_2,_Connecticut","Westerly,_Rhode_Island",6,52,CT_2_&_RI_78,1
8369,"Jct_I-95_&_CT_2,_Connecticut","Wyoming,_Rhode_Island",13,65,I-95,1
8370,"Jct_I-95_&_I-195,_Rhode_Island","Providence,_Rhode_Island",2,40,I-95,1
8371,"Jct_I-95_&_I-295_N,_Florida","Yulee,_Florida",11,65,I-95,1
8372,"Jct_I-95_&_I-295_N,_Virginia","Lakeside,_Virginia",8,55,I-95,1
8373,"Jct_I-95_&_I-295_N,_Virginia","Mechanicsville,_Virginia",6,65,I-295,1
8374,"Jct_I-95_&_I-295_S,_Florida","Orange_Park,_Florida",10,55,I-295,1
8375,"Jct_I-95_&_I-295_S,_Florida","St._Augustine,_Florida",18,65,I-95,1
8376,"Jct_I-95_&_I-295_S,_Maine","Portland,_Maine",4,40,I-295,1
8377,"Jct_I-95_&_I-295_S,_Maine","Westbrook,_Maine",3,55,Maine_Tpk_[I-95],1
8378,"Jct_I-95_&_I-295_S,_Virginia","New_Bohemia,_Virginia",4,65,I-295,1
8379,"Jct_I-95_&_I-295_S,_Virginia","Petersburg,_Virginia",4,55,I-95,1
8380,"Jct_I-95_&_I-295_S,_Virginia","Stony_Creek,_Virginia",16,65,I-95,1
8381,"Jct_I-95_&_I-395,_Maine","Newport,_Maine",25,65,I-95,1
8382,"Jct_I-95_&_I-495_N,_Maine","Lewiston,_Maine",22,65,Maine_Tpk_[I-495],1
8383,"Jct_I-95_&_I-495_N,_Maine","Pejepscot,_Maine",23,65,I-95,1
8384,"Jct_I-95_&_I-495_S,_Maine","Westbrook,_Maine",1,55,Maine_Tpk_[I-95],1
8385,"Jct_I-95_&_I-495_S,_Massachusetts","Mansfield,_Massachusetts",2,65,I-495,1
8386,"Jct_I-95_&_I-495_S,_Massachusetts","Unionville,_Massachusetts",11,65,I-495,1
8387,"Jct_I-95_&_I-676,_Pennsylvania","Langhorne,_Pennsylvania",21,40,I-95,1
8388,"Jct_I-95_&_I-676,_Pennsylvania","Philadelphia,_Pennsylvania",3,30,I-95,1
8389,"Jct_I-95_&_I-95_Bus_N,_North_Carolina","Vander,_North_Carolina",4,65,I-95,1
8390,"Jct_I-95_&_I-95_Bus_S,_North_Carolina","Lumberton,_North_Carolina",26,65,I-95,1
8391,"Jct_I-95_&_I-95_Bus_S,_North_Carolina","Vander,_North_Carolina",12,65,I-95,1
8392,"Jct_I-95_&_RI_4,_Rhode_Island","Jct_RI_2_&_RI_4,_Rhode_Island",7,65,RI_4,1
8393,"Jct_I-95_&_RI_4,_Rhode_Island","Natick,_Rhode_Island",4,65,I-95,1
8394,"Jct_I-95_&_RI_4,_Rhode_Island","West_Greenwich,_Rhode_Island",13,65,I-95,1
8395,"Jct_I-95_&_US_1,_Maine","Pejepscot,_Maine",3,65,I-95,1
8396,"Jct_I-96_&_Davison_Road,_Michigan","Jct_I-96_&_M-39,_Michigan",4,55,I-96,1
8397,"Jct_I-96_&_Davison_Road,_Michigan","Jct_M-10_&_Davison_Expwy,_Michigan",2,30,Davison_Road,1
8398,"Jct_I-96_&_M-11_W,_Michigan","Nunica,_Michigan",14,65,I-96,1
8399,"Jct_I-96_&_M-39,_Michigan","Jct_I-96_&_US_24,_Michigan",3,55,I-96,1
8400,"Jct_I-96_&_M-39,_Michigan","Jct_M-39_&_M-102,_Michigan",5,55,M-39,1
8401,"Jct_I-96_&_M-66,_Michigan","Wacousta,_Michigan",22,65,I-96,1
8402,"Jct_I-96_&_M-66,_Michigan","Woodbury,_Michigan",10,45,M-66,1
8403,"Jct_I-96_&_M-99,_Michigan","Lansing,_Michigan",6,30,M-99,1
8404,"Jct_I-96_&_M-99,_Michigan","Millett,_Michigan",4,65,I-96,1
8405,"Jct_I-96_&_US_24,_Michigan","Jct_US_12_&_US_24,_Michigan",6,40,US_24,1
8406,"Jct_I-96_&_US_24,_Michigan","Jct_US_24_&_M-102,_Michigan",4,40,US_24,1
8407,"Jct_I-96_&_US_24,_Michigan","Plymouth,_Michigan",9,65,I-96,1
8408,"Jct_I-97_&_US_50,_Maryland","Priest_Bridge,_Maryland",8,55,US_50/301,1
8409,"Jct_I.N._Tpk_&_OK_9,_Oklahoma","Jct_I.N._Tpk_&_US_270,_Oklahoma",23,65,Indian_Nation_Tpk,1
8410,"Jct_I.N._Tpk_&_OK_9,_Oklahoma","Wetumka,_Oklahoma",22,45,OK_9,1
8411,"Jct_I.N._Tpk_&_US_270,_Oklahoma","McAlester,_Oklahoma",6,40,US_270,1
8412,"Jct_I.N._Tpk_&_US_270,_Oklahoma","Savanna,_Oklahoma",6,65,Indian_Nation_Tpk,1
8413,"Jct_IA_3_&_IA_13_E,_Iowa","Luxemburg,_Iowa",22,45,IA_3,1
8414,"Jct_IA_3_&_IA_13_E,_Iowa","Manchester,_Iowa",13,45,IA_13,1
8415,"Jct_IA_3_&_IA_13_E,_Iowa","Strawberry_Point,_Iowa",6,45,IA_3/13,1
8416,"Jct_IA_4_&_IA_7_N,_Iowa","Jct_IA_4_&_IA_7_S,_Iowa",5,45,IA_4/7,1
8417,"Jct_IA_4_&_IA_7_N,_Iowa","Lakeside,_Iowa",24,45,IA_7,1
8418,"Jct_IA_4_&_IA_7_N,_Iowa","Pocahontas,_Iowa",10,45,IA_4,1
8419,"Jct_IA_4_&_IA_7_S,_Iowa","Rockwell_City,_Iowa",8,45,IA_4,1
8420,"Jct_ID_22_&_ID_28,_Idaho","Jct_ID_22_&_ID_33,_Idaho",14,45,ID_22,1
8421,"Jct_ID_22_&_ID_28,_Idaho","Mud_Lake,_Idaho",15,45,ID_28,1
8422,"Jct_ID_22_&_ID_28,_Idaho","Salmon,_Idaho",109,45,ID_28,1
8423,"Jct_ID_22_&_ID_33,_Idaho","Mud_Lake,_Idaho",17,45,ID_33,1
8424,"Jct_IL_1_&_IL_17,_Illinois","Kankakee,_Illinois",7,52,IL_17,1
8425,"Jct_IL_1_&_IL_17,_Illinois","Pittswood,_Illinois",15,45,IL_1,1
8426,"Jct_IN_67_&_IN_39_S,_Indiana","Martinsville,_Indiana",3,30,IN_39,1
8427,"Jct_IN_67_&_IN_39_S,_Indiana","Romona,_Indiana",17,45,IN_67,1
8428,"Jct_KS_14_&_KS_96_S,_Kansas","Lyons,_Kansas",15,45,KS_14/96,1
8429,"Jct_KS_34_&_KS_154,_Kansas","Mullinville,_Kansas",13,45,KS_154,1
8430,"Jct_KS_7_&_KS_10,_Kansas","Lawrence,_Kansas",25,55,KS_10,1
8431,"Jct_KS_7_&_KS_10,_Kansas","Lenexa,_Kansas",5,65,KS_10,1
8432,"Jct_KS_7_&_KS_10,_Kansas","Olathe,_Kansas",5,45,KS_7,1
8433,"Jct_M-10_&_Davison_Expwy,_Michigan","Jct_M-10_&_M-102,_Michigan",7,55,M-10,1
8434,"Jct_M-10_&_M-102,_Michigan","Jct_M-10_&_M-39,_Michigan",1,55,M-10,1
8435,"Jct_M-10_&_M-102,_Michigan","Jct_M-39_&_M-102,_Michigan",1,30,M-102,1
8436,"Jct_M-10_&_M-39,_Michigan","Jct_M-39_&_M-102,_Michigan",1,55,M-39,1
8437,"Jct_M-10_&_M-39,_Michigan","Southfield,_Michigan",4,55,M-10,1
8438,"Jct_M-18_&_M-72,_Michigan","Mio,_Michigan",16,45,M-72,1
8439,"Jct_M-18_&_M-72,_Michigan","Roscommon,_Michigan",15,45,M-18,1
8440,"Jct_M-33_&_M-55,_Michigan","Mio,_Michigan",27,45,M-33,1
8441,"Jct_M-33_&_M-55,_Michigan","West_Branch,_Michigan",7,45,M-55,1
8442,"Jct_M-33_&_M-55,_Michigan","Whittemore,_Michigan",16,45,M-55,1
8443,"Jct_M-37_&_M-55,_Michigan","Jct_M-55_&_M-115,_Michigan",18,45,M-55,1
8444,"Jct_M-37_&_M-55,_Michigan","Mesick,_Michigan",15,45,M-37,1
8445,"Jct_M-37_&_M-55,_Michigan","Parkdale,_Michigan",28,45,M-55,1
8446,"Jct_M-39_&_M-102,_Michigan","Jct_US_24_&_M-102,_Michigan",3,30,M-102,1
8447,"Jct_M-40_&_M-43,_Michigan","Jct_US_131_&_M-43,_Michigan",11,45,M-43,1
8448,"Jct_M-40_&_M-43,_Michigan","Paw_Paw,_Michigan",7,45,M-40,1
8449,"Jct_M-40_&_M-43,_Michigan","South_Haven,_Michigan",24,45,M-43,1
8450,"Jct_M-48_&_M-134,_Michigan","Pickford,_Michigan",28,45,M-48,1
8451,"Jct_M-55_&_M-115,_Michigan","Jct_US_131_&_M-115,_Michigan",3,45,M-115,1
8452,"Jct_M-55_&_M-115,_Michigan","Mesick,_Michigan",18,45,M-115,1
8453,"Jct_M-61_&_M-115,_Michigan","Jct_M-61_&_M-66,_Michigan",1,45,M-61,1
8454,"Jct_M-61_&_M-115,_Michigan","Jct_M-66_&_M-115,_Michigan",1,45,M-115,1
8455,"Jct_M-61_&_M-115,_Michigan","Jct_US_131_&_M-115,_Michigan",18,45,M-115,1
8456,"Jct_M-61_&_M-66,_Michigan","Jct_M-66_&_M-115,_Michigan",1,45,M-66,1
8457,"Jct_M-61_&_M-66,_Michigan","Lake_City,_Michigan",23,45,M-66,1
8458,"Jct_M-66_&_M-115,_Michigan","Sears,_Michigan",9,45,M-66,1
8459,"Jct_MA_24_&_MA_140,_Massachusetts","Jct_US_44_&_MA_24,_Massachusetts",2,65,MA_24,1
8460,"Jct_MA_24_&_MA_140,_Massachusetts","New_Bedford,_Massachusetts",19,65,MA_140,1
8461,"Jct_MN_1_&_MN_6,_Minnesota","Northome,_Minnesota",26,45,MN_1,1
8462,"Jct_MN_1_&_MN_72_W,_Minnesota","Red_Lake,_Minnesota",24,45,MN_1,1
8463,"Jct_MN_1_&_MN_72_W,_Minnesota","Shooks,_Minnesota",5,45,MN_1/72,1
8464,"Jct_MN_1_&_MN_73,_Minnesota","Jct_US_53_&_MN_73,_Minnesota",5,45,MN_73,1
8465,"Jct_MN_1_&_MN_73,_Minnesota","Togs,_Minnesota",18,45,MN_1,1
8466,"Jct_MN_1_&_MN_89_N,_Minnesota","Red_Lake,_Minnesota",28,45,MN_1/89,1
8467,"Jct_MN_1_&_MN_89_N,_Minnesota","Roseau,_Minnesota",71,45,MN_89,1
8468,"Jct_MN_1_&_MN_89_N,_Minnesota","Thief_River_Falls,_Minnesota",43,45,MN_1,1
8469,"Jct_MN_29_&_MN_40_E,_Minnesota","Jct_MN_29_&_MN_40_W,_Minnesota",6,45,MN_29/40,1
8470,"Jct_MN_29_&_MN_40_E,_Minnesota","Willmar,_Minnesota",28,45,MN_40,1
8471,"Jct_MN_29_&_MN_40_W,_Minnesota","Milan,_Minnesota",9,45,MN_40,1
8472,"Jct_MN_29_&_MN_40_W,_Minnesota","Montevideo,_Minnesota",11,45,MN_29,1
8473,"Jct_MN_32_&_MN_34,_Minnesota","Winnipeg_Junction,_Minnesota",16,45,MN_32,1
8474,"Jct_MN_5_&_MN_62,_Minnesota","Mall_of_America,_Minnesota",4,55,MN_5,1
8475,"Jct_MN_5_&_MN_62,_Minnesota","Mendota_Heights,_Minnesota",2,40,MN_110,1
8476,"Jct_MN_5_&_MN_62,_Minnesota","Richfield,_Minnesota",4,40,MN_62,1
8477,"Jct_MO_32_&_MO_72_E,_Missouri","Salem,_Missouri",12,45,MO_32/72,1
8478,"Jct_MO_5_&_MO_7_N,_Missouri","Jct_US_65_&_MO_7_S,_Missouri",31,45,MO_7,1
8479,"Jct_MO_5_&_MO_7_N,_Missouri","Tipton,_Missouri",45,45,MO_5,1
8480,"Jct_MO_6_&_MO_31_N,_Missouri","Jct_US_36_&_MO_6/31,_Missouri",11,45,MO_6/31,1
8481,"Jct_MO_6_&_MO_31_N,_Missouri","Union_Star,_Missouri",6,45,MO_31,1
8482,"Jct_MO_6_&_MO_31_N,_Missouri","Winston,_Missouri",21,45,MO_6,1
8483,"Jct_MO_64_&_MO_73,_Missouri","Lebanon,_Missouri",27,45,MO_64,1
8484,"Jct_MO_64_&_MO_73,_Missouri","Louisburg,_Missouri",4,45,MO_64,1
8485,"Jct_MO_96_&_MO_171,_Missouri","Jct_US_69_&_US_160_S,_Kansas",22,45,KS_57/MO_171,1
8486,"Jct_MO_96_&_MO_171,_Missouri","Joplin,_Missouri",10,45,MO_171,1
8487,"Jct_MS_16_&_MS_25,_Mississippi","Morton,_Mississppi",36,45,MS_13,1
8488,"Jct_MS_16_&_MS_25,_Mississippi","Ofahoma,_Mississippi",5,45,MS_16,1
8489,"Jct_MS_16_&_MS_25,_Mississippi","Redwater,_Mississippi",7,52,MS_25,1
8490,"Jct_MS_16_&_MS_25,_Mississippi","Sandhill,_Mississippi",22,52,MS_25,1
8491,"Jct_MS_19_&_MS_25,_Mississippi","Kosciusko,_Mississippi",19,45,MS_19,1
8492,"Jct_MS_19_&_MS_25,_Mississippi","Louisville,_Mississippi",19,45,MS_25,1
8493,"Jct_MS_19_&_MS_25,_Mississippi","Philadelphia,_Mississippi",19,45,MS_19,1
8494,"Jct_MS_19_&_MS_25,_Mississippi","Redwater,_Mississippi",19,45,MS_25,1
8495,"Jct_MS_25_&_Natchez_Trace_Pkwy,_Mississippi","Jct_US_72_&_Natchez_Trace_Pkwy,_Alabama",18,45,Natchez_Trace_Pkwy,1
8496,"Jct_MS_25_&_Natchez_Trace_Pkwy,_Mississippi","Tupelo,_Mississippi",40,45,Natchez_Trace_Pkwy,1
8497,"Jct_MS_27_&_Natchez_Trace_Pkwy,_Mississippi","Port_Gibson,_Mississippi",29,45,Natchez_Trace_Pkwy,1
8498,"Jct_MS_27_&_Natchez_Trace_Pkwy,_Mississippi","Utica,_Mississippi",6,45,MS_27,1
8499,"Jct_MS_27_&_Natchez_Trace_Pkwy,_Mississippi","Vicksburg,_Mississippi",16,45,MS_27,1
8500,"Jct_MS_3_&_MS_304,_Mississippi","Jct_US_61_&_MS_3_N,_Mississippi",4,45,MS_3,1
8501,"Jct_MS_3_&_MS_304,_Mississippi","Robinsonville,_Mississippi",4,52,MS_304,1
8502,"Jct_MS_3_&_MS_304,_Mississippi","Savage,_Mississippi",16,45,MS_3,1
8503,"Jct_MS_41_&_Natchez_Trace_Pkwy,_Mississippi","Jct_MS_8_&_Natchez_Trace_Pkwy,_Mississippi",18,45,Natchez_Trace_Pkwy,1
8504,"Jct_MS_41_&_Natchez_Trace_Pkwy,_Mississippi","Okolona,_Mississippi",14,45,MS_41,1
8505,"Jct_MS_41_&_Natchez_Trace_Pkwy,_Mississippi","Pontotoc,_Mississippi",15,45,MS_41,1
8506,"Jct_MS_41_&_Natchez_Trace_Pkwy,_Mississippi","Tupelo,_Mississippi",18,45,Natchez_Trace_Pkwy,1
8507,"Jct_MS_43_&_Natchez_Trace_Pkwy,_Mississippi","Ofahoma,_Mississippi",20,45,Natchez_Trace_Pkwy,1
8508,"Jct_MS_43_&_Natchez_Trace_Pkwy,_Mississippi","Ridgeland,_Mississippi",14,45,Natchez_Trace_Pkwy,1
8509,"Jct_MS_43_&_Natchez_Trace_Pkwy,_Mississippi","Sandhill,_Mississippi",8,45,MS_43,1
8510,"Jct_MS_7_&_MS_9W,_Mississippi","Oxford,_Mississippi",6,45,MS_7,1
8511,"Jct_MS_8_&_Natchez_Trace_Pkwy,_Mississippi","Mathiston,_Mississippi",16,45,Natchez_Trace_Pkwy,1
8512,"Jct_MS_9_&_Natchez_Trace_Pkwy,_Mississippi","Kosciusko,_Mississippi",36,45,Natchez_Trace_Pkwy,1
8513,"Jct_MS_9_&_Natchez_Trace_Pkwy,_Mississippi","Mathiston,_Mississippi",9,45,Natchez_Trace_Pkwy,1
8514,"Jct_MT_13_&_MT_13A,_Montana","Jct_US_2_&_MT_13,_Montana",4,45,MT_13,1
8515,"Jct_MT_13_&_MT_13A,_Montana","Wolf_Point,_Montana",6,45,MT_13W,1
8516,"Jct_MT_135_&_MT_200,_Montana","Plains,_Montana",10,45,MT_200,1
8517,"Jct_MT_135_&_MT_200,_Montana","Ravalli,_Montana",31,45,MT_200,1
8518,"Jct_MT_135_&_MT_200,_Montana","St._Regis,_Montana",20,45,MT_135,1
8519,"Jct_MT_141_&_MT_200,_Montana","Jct_MT_83_&_MT_200,_Montana",25,45,MT_200,1
8520,"Jct_MT_141_&_MT_200,_Montana","Milford_Colony,_Montana",52,45,MT_200,1
8521,"Jct_MT_43_&_MT_48,_Montana","Wisdom,_Montana",30,45,MT_43,1
8522,"Jct_MT_80_&_MT_81,_Montana","Jct_US_191_&_MT_81,_Montana",55,45,MT_81,1
8523,"Jct_MT_80_&_MT_81,_Montana","Stanford,_Montana",35,45,MT_80,1
8524,"Jct_MT_83_&_MT_200,_Montana","Missoula,_Montana",37,45,MT_200,1
8525,"Jct_NB_2_&_NB_11/15,_New_Brunswick","Moncton,_New_Brunswick",15,30,NB_15,1
8526,"Jct_NB_2_&_NB_11/15,_New_Brunswick","Shediac,_New_Brunswick",12,62,NB_11/15,1
8527,"Jct_NB_2_&_NB_190,_New_Brunswick","Perth-Andover,_New_Brunswick",2,50,NB_190,1
8528,"Jct_ND_1_&_ND_13_S,_North_Dakota","Mooreton,_North_Dakota",61,45,ND_13,1
8529,"Jct_ND_1_&_ND_13_S,_North_Dakota","Verona,_North_Dakota",10,45,ND_1/13,1
8530,"Jct_ND_1_&_ND_200_W,_North_Dakota","Lakota,_North_Dakota",44,45,ND_1,1
8531,"Jct_ND_21_&_ND_22_S,_North_Dakota","New_England,_North_Dakota",8,45,ND_21/22,1
8532,"Jct_ND_21_&_ND_22_S,_North_Dakota","New_Leipzig,_North_Dakota",46,45,ND_21,1
8533,"Jct_ND_21_&_ND_22_S,_North_Dakota","Reeder,_North_Dakota",21,45,ND_22,1
8534,"Jct_ND_22_&_ND_23,_North_Dakota","Jct_ND_22_&_ND_73,_North_Dakota",19,45,ND_22,1
8535,"Jct_ND_22_&_ND_23,_North_Dakota","Jct_ND_23_&_ND_73,_North_Dakota",29,45,ND_23,1
8536,"Jct_ND_22_&_ND_23,_North_Dakota","Jct_ND_8_&_ND_23,_North_Dakota",18,45,ND_23,1
8537,"Jct_ND_22_&_ND_73,_North_Dakota","Jct_ND_23_&_ND_73,_North_Dakota",12,45,ND_73,1
8538,"Jct_ND_22_&_ND_73,_North_Dakota","Killdeer,_North_Dakota",37,45,ND_22,1
8539,"Jct_ND_23_&_ND_73,_North_Dakota","Watford_City,_North_Dakota",16,45,ND_23,1
8540,"Jct_ND_5_&_ND_14_W,_North_Dakota","Jct_US_83_&_ND_5_E,_North_Dakota",14,45,ND_5,1
8541,"Jct_ND_5_&_ND_14_W,_North_Dakota","Towner,_North_Dakota",40,45,ND_14,1
8542,"Jct_ND_6_&_ND_21,_North_Dakota","Mandan,_North_Dakota",25,45,ND_6,1
8543,"Jct_ND_6_&_ND_21,_North_Dakota","McLaughlin,_South_Dakota",51,45,ND_6/SD_63,1
8544,"Jct_ND_8_&_ND_23,_North_Dakota","Jct_US_83_&_ND_23,_North_Dakota",49,45,ND_23,1
8545,"Jct_ND_8_&_ND_23,_North_Dakota","Stanley,_North_Dakota",26,45,ND_8,1
8546,"Jct_NE_15_&_NE_92,_Nebraska","Shelby,_Nebraska",14,45,NE_92,1
8547,"Jct_NE_15_&_NE_92,_Nebraska","Wahoo,_Nebraska",24,45,NE_92,1
8548,"Jct_NE_2_&_NE_71_S,_Nebraska","Scottsbluff,_Nebraska",49,45,NE_71,1
